가맹점구분번호,가맹점명,업종,PC1 Score(x좌표),PC2 Score(y좌표),K-Means Cluster (경쟁 그룹),경쟁 그룹 수
857B7267B0,조프****,베이커리,-0.1621072878123796,1.0569591900281414,Cluster 1,62
8960400ECA,떡마*,베이커리,-0.0593506831156241,2.3227498972110454,Cluster 1,62
8C3A8E3FD0,라구***,베이커리,2.5029271258039083,1.1798947225333831,Cluster 1,62
8F05244173,소예*****,베이커리,-0.1227561558030091,2.6900312299331968,Cluster 1,62
90C54E3D50,더 ******,베이커리,0.4569826965241279,1.395572373440723,Cluster 1,62
91988A5415,파리***,베이커리,-0.3955508037462885,0.9104505819835312,Cluster 1,62
9B74A58D26,스멜*,베이커리,0.5776662751488028,0.6122865117769273,Cluster 1,62
9F920B9CA9,칠월*****,베이커리,-1.678263141451565,1.0207581588149175,Cluster 1,62
A565901532,봉*,베이커리,-0.5565891945714306,1.1275674146525791,Cluster 1,62
A806AFD650,월스*******,베이커리,0.2793623454068027,0.995659704521254,Cluster 1,62
B615F252E2,메이******,베이커리,1.5069868711567207,1.5493778018999778,Cluster 1,62
B98F4B5F96,브로**************,베이커리,-0.2895110456957667,0.9660253610352474,Cluster 1,62
BE39038248,일호*,베이커리,0.1473015209152564,1.0470079613990273,Cluster 1,62
C1B6121B9C,치카*****************,베이커리,0.6487264214443405,0.4303792848346329,Cluster 1,62
D1AD4D966E,코코*****,베이커리,0.6689977964306394,0.9851478497304288,Cluster 1,62
D3477E9950,포도**,베이커리,-0.3585758692225391,-0.2007115392442952,Cluster 1,62
D3B3CDB5D1,아띠*,베이커리,0.5612360931663365,0.8668922975172867,Cluster 1,62
D9D5B30E21,뺑드**,베이커리,-0.437628882010885,0.6992153958556943,Cluster 1,62
DC91CAB11B,네모*,베이커리,-0.2822205315205956,2.1308078818841887,Cluster 1,62
E4E1737501,파티*****,베이커리,0.0780103708618622,0.0093383855139363,Cluster 1,62
E6738F086C,브레***,베이커리,-0.8508835843919792,2.1445682445783274,Cluster 1,62
E74932DE0A,웜브**************,베이커리,-1.0040026794755892,2.073498010773407,Cluster 1,62
E781672309,에트**************************,베이커리,0.4793622423564501,1.2682999643206536,Cluster 1,62
E9A75D0A9D,단과*,베이커리,-0.1860253047194573,1.771966334238317,Cluster 1,62
EC8722B2DA,꾸리**,베이커리,-0.0956042662934381,0.9716607493258788,Cluster 1,62
F01D034A24,51****,베이커리,1.1089006374225137,1.2085703456708985,Cluster 1,62
F2E74AE874,리슨***,베이커리,-0.0566007248712582,2.166780841364402,Cluster 1,62
FE56C99A69,아후*****,베이커리,0.3259113631664997,1.713306014949725,Cluster 1,62
01670CF403,한스*******,베이커리,-4.448235989100892,-1.5612029201325914,Cluster 2,22
35A4AA3FB1,와플**********,베이커리,-1.2798561150315124,-0.5545181710764445,Cluster 2,22
3F033E596C,하*,베이커리,-2.708926054231027,-0.911843224668448,Cluster 2,22
41D474F092,행복***,베이커리,-3.444889331106546,-1.0385464427470266,Cluster 2,22
422418BBDD,대단*********,베이커리,-2.914040169302605,-0.1069711810191696,Cluster 2,22
52F80BA32C,와플*********,베이커리,-4.194741185651157,-1.1551109534412236,Cluster 2,22
54DB8CEB48,코지**************,베이커리,-2.6044356890750886,-0.1017969604837586,Cluster 2,22
661C7C734C,크로*******,베이커리,-3.8508294934208815,-0.7534223385644571,Cluster 2,22
6C1F093FD7,뺑드*,베이커리,-2.2054737348083684,-0.7410027658826329,Cluster 2,22
7E27181707,뺑드*,베이커리,-2.924155595761779,0.6529805277731541,Cluster 2,22
8187702080,미고**********,베이커리,-3.3030127104289964,-0.01765619845598,Cluster 2,22
877441E8F5,심봉******,베이커리,-1.4432997865745054,-0.5919322651916396,Cluster 2,22
8D93FA8AF3,파리********,베이커리,-1.7505167280575298,-1.4798635011089314,Cluster 2,22
A43D9F5A0D,명랑*********,베이커리,-4.0760821860261895,-1.627168937797881,Cluster 2,22
B78082EBDD,띵똥**,베이커리,-4.276793497047758,-2.042506539361805,Cluster 2,22
C990B38CA7,부요**,베이커리,-2.2129701330379774,0.394863682557487,Cluster 2,22
D97D0EEBFE,디저*********,베이커리,-1.7107239562658425,0.4768059589207091,Cluster 2,22
DFC09E5F2A,빵굼*,베이커리,-0.9453600524013648,-1.2044205228095215,Cluster 2,22
F136D24734,달콤****,베이커리,-4.479244779908813,-1.6415292068234524,Cluster 2,22
F7AD65B492,파리*********,베이커리,-2.405905579227249,-1.0748836561612671,Cluster 2,22
FBAAA9652B,어거******,베이커리,-2.224565858717909,-0.7292716437895839,Cluster 2,22
FFEDAC5747,파리**********,베이커리,-2.389389012174956,-1.7344586840055307,Cluster 2,22
041B7CBFB0,찰리****,베이커리,0.6739520641079089,0.0925313360292255,Cluster 3,62
055544325C,라 ******,베이커리,1.397950278348104,-0.118941076512938,Cluster 3,62
0806C51324,위클****,베이커리,2.187322263910451,0.3792085228519511,Cluster 3,62
0AA044D334,베이****,베이커리,1.8506807932962444,-2.192942329922132,Cluster 3,62
125C6AE5AF,섬타*****,베이커리,0.3385827055643487,-1.1444156962035614,Cluster 3,62
1ACDF59A1A,파리*********,베이커리,-0.7615510532849861,-1.569174238420412,Cluster 3,62
1B1710772B,DA********,베이커리,2.322172977044372,-1.275886113746218,Cluster 3,62
26B2585C88,뚜레***********,베이커리,2.2277584842124427,-0.7393913560916905,Cluster 3,62
2B60980E98,화성***,베이커리,0.1149558717728519,-2.404082020436451,Cluster 3,62
2CC6C6DCC3,침착*****,베이커리,0.2633332961253697,-1.3565298123344869,Cluster 3,62
32A19D6A82,뚜레***********,베이커리,-0.2658566501409555,-0.5384338031350524,Cluster 3,62
402A6EA562,파리********,베이커리,1.3601858961228526,-1.3190450807887075,Cluster 3,62
45B86F632F,브레*******,베이커리,1.3089305457345943,0.0162229276117887,Cluster 3,62
4FD2CD656B,폼드*****,베이커리,1.026619013363164,-0.8443162036443354,Cluster 3,62
50BD9E37F2,둘시**********************,베이커리,1.5013990116650109,0.35980631656585,Cluster 3,62
56F352C52C,퀸타*****,베이커리,0.7123936980761814,0.113222183558742,Cluster 3,62
57AEEDF72B,파리**********,베이커리,1.5093175011086015,-1.900638090192383,Cluster 3,62
5BB092A34C,후후***,베이커리,0.2179263887207306,-0.9312594605884106,Cluster 3,62
612C103359,파리**********,베이커리,1.5397529922711506,-1.2020764200794432,Cluster 3,62
6821430102,일그********,베이커리,0.1826828397516222,-0.4388047049350514,Cluster 3,62
68FD248F73,디어****,베이커리,1.1450620660378168,0.2463977113607289,Cluster 3,62
70B94E4108,브레********,베이커리,0.7301692243408816,-1.0037556575613713,Cluster 3,62
718E770104,파리*******,베이커리,0.3838992242166176,-2.7398516862874542,Cluster 3,62
721715F255,퍼멘*****,베이커리,1.3378994775749515,0.2468859845316406,Cluster 3,62
74F5A7BE5E,빠삐*,베이커리,0.6792841928755514,-2.062584000264448,Cluster 3,62
755CDB3BAB,블랑*****,베이커리,2.258473255652852,-0.9509964027349508,Cluster 3,62
776F48CD6C,성수*****,베이커리,-0.4560440142596941,-0.6631490914157496,Cluster 3,62
7DEB8C0391,뚜레*****,베이커리,0.9213344702155356,-0.9799527863462776,Cluster 3,62
7EB27EF0B4,화수*****,베이커리,1.2875286129928116,-1.113073426937928,Cluster 3,62
81920AB1D5,르 ***************,베이커리,0.4055882082762435,-0.2065125605080987,Cluster 3,62
88DDED98E7,호두*****,베이커리,1.4586697774284862,-0.2208625374867869,Cluster 3,62
90A64A1805,무프*****,베이커리,2.3292368288224736,0.1803217525729606,Cluster 3,62
90A718A704,파리********,베이커리,-0.0885918121346571,-1.578679650049128,Cluster 3,62
9676184554,몽쥬***********************,베이커리,0.4078582526230871,-0.3635509259791555,Cluster 3,62
969C25043A,빵(****,베이커리,1.864097931888375,-0.6586193306389976,Cluster 3,62
96A00BF6D0,파리********,베이커리,1.7630641621834915,-1.6343419500732976,Cluster 3,62
9918AC572D,과자****,베이커리,1.7658491006610393,-1.3149341022663767,Cluster 3,62
9952AAC240,파리***********,베이커리,1.7876275335608556,-2.478547311323404,Cluster 3,62
995EDF27A3,파리*********,베이커리,0.6616788092892499,-0.3954134609238413,Cluster 3,62
9AE54FE931,두레******,베이커리,-0.2555235063407252,-0.8838450459801929,Cluster 3,62
9DF1B9E016,파리********,베이커리,0.1310421096572778,-1.7352759453968194,Cluster 3,62
9E3A686B70,그리*****,베이커리,0.8687593629776015,-0.4257389967058873,Cluster 3,62
A35823D681,원더*****,베이커리,0.3843429323162317,-0.7776262942126081,Cluster 3,62
A72A1DD952,오릭******,베이커리,1.472121506266311,-1.6463428106599327,Cluster 3,62
A7CC582C60,아우*********,베이커리,2.067232542020104,-1.761701290259118,Cluster 3,62
A88E00AF74,파리***********,베이커리,1.2810965812916093,-1.1384866023091047,Cluster 3,62
AA00E76A54,블레****,베이커리,0.8263857663594679,-1.2196354582101343,Cluster 3,62
ACEE39AB64,복호******,베이커리,0.981848608061632,-0.6169031546966797,Cluster 3,62
B017B263BC,와플********,베이커리,1.359516726614932,-0.6885364825765155,Cluster 3,62
BE3F9032F3,모찌**,베이커리,1.615563729225301,-1.4237698702306396,Cluster 3,62
C70D8E86E1,웨스***,베이커리,1.4874762836545707,0.0871488280274982,Cluster 3,62
CC85B20721,카페******,베이커리,0.4004735146944521,-2.4630873722294058,Cluster 3,62
CD4D9C986E,르셀*******,베이커리,0.7038436641374309,-0.3210834788518412,Cluster 3,62
DABB8F4DFF,플*,베이커리,0.2982367573910032,-0.1379006588754376,Cluster 3,62
DDC5B3DE0C,디저*******,베이커리,0.7210159480647218,-0.7037750589468442,Cluster 3,62
DF809D8AFF,비지***********,베이커리,1.4219675866716752,-0.339232001799071,Cluster 3,62
E653603CB6,파리*******,베이커리,1.1166732181216783,-2.375996969519752,Cluster 3,62
EFC23E5401,오하****,베이커리,1.850204108092644,-0.94614534170013,Cluster 3,62
F65588F354,벨기***,베이커리,1.236813587956478,-0.1478217772834293,Cluster 3,62
F74D26733C,플디**********,베이커리,1.1830233511526107,-0.951236122097616,Cluster 3,62
FCBC740B1D,왕십**********,베이커리,1.3989664767762702,-1.012277683798996,Cluster 3,62
FF73833F70,하*,베이커리,0.541458528311749,-0.3563128333457044,Cluster 3,62
072ED18558,오토**********,분식,1.0394226210706208,0.026356577171186,Cluster 1,104
086AA2377D,갑부***,분식,1.8338575089806568,-1.0834984495921602,Cluster 1,104
0A11294210,무공**********,분식,-0.2424788570050427,-0.4599826391446844,Cluster 1,104
107D13BB20,곽선****,분식,1.8301763031675864,-0.4615165513812206,Cluster 1,104
132DD33068,파파*,분식,0.0187902420716851,-0.4643604364593292,Cluster 1,104
1C0E3D3E9C,스텔***********,분식,2.2095206641377985,0.8078233138631894,Cluster 1,104
1F01798D03,리김*******,분식,0.6770162645131026,-0.8466536044438986,Cluster 1,104
20EEE2EE86,꽃나***,분식,-0.1217534970723068,1.4227407010275344,Cluster 1,104
244740AC40,오공**,분식,0.462240213638022,-0.0968405104774456,Cluster 1,104
2604CC295C,분식***,분식,-0.0533471002025589,1.5780341975571914,Cluster 1,104
28F229AEF2,뚝섬**,분식,0.8369811370977674,-0.38667046371501,Cluster 1,104
292FD26A79,김밥**,분식,1.799170650986666,-0.99369414852674,Cluster 1,104
2D9247837A,은사**************,분식,0.1976557320958607,-0.4815608938213034,Cluster 1,104
2DCB06D5D5,김가***********,분식,-0.2256867907544785,-0.2168195082437204,Cluster 1,104
2DF77932A4,소*,분식,0.6412014334821253,1.177815915401975,Cluster 1,104
2EBD1956DE,성수******,분식,0.0423749000848013,-0.0865432056805884,Cluster 1,104
3046541AF9,싸다**,분식,0.8285327641683566,-1.590364573054539,Cluster 1,104
373FC35FF2,소풍*******,분식,1.2358810428125393,-0.1427599037382161,Cluster 1,104
38537E4B84,써니****,분식,-0.6576028330664001,1.6045065033255816,Cluster 1,104
3B758AC2A1,성수**,분식,-0.1913044241774192,1.144022179811531,Cluster 1,104
3C5DFF3840,소담**,분식,0.8726187177628278,0.6806114753813263,Cluster 1,104
3DE56E2069,방배********,분식,1.7250617788398832,-0.6564311335984889,Cluster 1,104
3DEF9DCDB9,김밥**,분식,-0.5489493548886659,-2.125199876883296,Cluster 1,104
3EB675E82D,혜성**,분식,0.5257752376420091,-0.9953025745007962,Cluster 1,104
3F3922C8C3,본떡**,분식,0.1985240242271952,0.8911147982045776,Cluster 1,104
402132957B,신전*************,분식,1.7141093727765162,0.9766822888401018,Cluster 1,104
41865131B6,배떡*****,분식,0.3647136528753132,1.1657336374876175,Cluster 1,104
46AEC08B5A,평이***********,분식,1.0053279178969394,-1.9414226816546627,Cluster 1,104
4828F279E2,히노*********,분식,1.6802168801295394,-1.084611830171138,Cluster 1,104
49B504B02C,김가*********,분식,2.4003383389970985,-0.6657520997412958,Cluster 1,104
4F0DB34622,남다****,분식,2.343352305335769,-0.3145555203151285,Cluster 1,104
4F6533C9B9,모야**,분식,1.7366221922937264,0.4954061239789546,Cluster 1,104
501AEDAE3D,스쿨**********,분식,-0.3353423523772882,-0.0307883118149817,Cluster 1,104
5159C627D2,서울**,분식,1.3635133729879274,1.922748850922298,Cluster 1,104
5266257AE8,김가*,분식,1.523474676542842,-1.2209639042407892,Cluster 1,104
544E8A51CC,김앤*,분식,-0.1587613360926053,0.4137590260136458,Cluster 1,104
557D0AECD2,하얀****,분식,1.185527094079957,-0.3204877675839318,Cluster 1,104
55B4F11C0E,김밥**,분식,-0.5060738742722424,-0.08698825686269,Cluster 1,104
571F96C27E,김밥**,분식,0.9198012708687096,-0.7309891088437218,Cluster 1,104
5779AEFA66,미소**,분식,-0.2759649416843214,-1.346058162756072,Cluster 1,104
596D95834C,금호**,분식,1.5383908968789866,2.2860059388898573,Cluster 1,104
5B4244B007,웃긴****,분식,1.4032935355331322,1.3045707755051563,Cluster 1,104
5BF5A99836,성수**,분식,-0.5038278926675475,-0.4121054299162385,Cluster 1,104
5D0C1CAA5E,라밥******,분식,0.6141843841323545,-0.5665377105891025,Cluster 1,104
60ABA7FA01,또보******,분식,0.5049031885427563,-0.3545081328500386,Cluster 1,104
65D2C9E1E4,해밀******,분식,-0.3546128043758103,-0.7300741827710561,Cluster 1,104
670C37D448,김밥**,분식,0.8962539104824625,-0.2383773072144938,Cluster 1,104
6BC713A140,불닭*********************,분식,-0.3770452615164843,0.8956089930235163,Cluster 1,104
6C3EFED516,토마********,분식,0.5619551854111615,-0.9354179214015024,Cluster 1,104
6EA068280B,강다*****,분식,-0.2222916912794378,-0.5032091104815892,Cluster 1,104
743AB5992F,케이***********,분식,2.107689836732928,-0.8247438195678682,Cluster 1,104
767D03BC73,모모**,분식,1.3518576179825823,0.8488172313622048,Cluster 1,104
777479BC93,참김***,분식,2.3718909851394,1.186588567761997,Cluster 1,104
795AAE487C,김밥*,분식,1.2153360627626577,0.2921052258737402,Cluster 1,104
7BB9A47821,생강********,분식,0.2800930967856569,-0.7173211164541013,Cluster 1,104
7E6B28839A,꽈배********,분식,0.3210528790652192,0.7553193014187128,Cluster 1,104
811AC91E1F,김밥**,분식,-0.0961227977664341,-1.4999648653158657,Cluster 1,104
827A8265A3,삼척*******,분식,1.3290143535263397,1.7486092321216795,Cluster 1,104
84407A0DDB,애플********,분식,1.950629183584204,-0.2920451290239504,Cluster 1,104
86B7149C4A,혁이*,분식,-0.1820282113980302,0.2578633623226755,Cluster 1,104
88375A5971,김밥**,분식,1.68898956899995,-0.6645676389849746,Cluster 1,104
893B7A1CDB,왕분*,분식,0.4594044731533829,-0.0531387520321028,Cluster 1,104
8CA71260B2,이모*****,분식,0.8802111536604704,-0.0295292548382662,Cluster 1,104
8F1003CA95,귀일**,분식,0.3829228824652014,-0.7451707097913737,Cluster 1,104
9092940228,하이***,분식,0.9120422249914192,-1.1121769338521783,Cluster 1,104
92319F9F84,울보**,분식,-0.0187963445734425,3.177144991083597,Cluster 1,104
933122CC60,신전***,분식,0.0418155327295742,0.8746070910628911,Cluster 1,104
95CED9DF82,숲*,분식,-0.6950886529177296,-0.5138566074318858,Cluster 1,104
98FBEBF96C,만나***,분식,1.6106348090451257,0.8080895036379047,Cluster 1,104
9B97EB469A,통영*****,분식,-0.5583903356502578,0.7323600147220454,Cluster 1,104
A7E8121B70,우리***,분식,2.022541784884856,-0.0373162552463871,Cluster 1,104
A8934A6565,얌*,분식,1.2347658941621056,-2.021226041233298,Cluster 1,104
A902A53272,바르********,분식,1.3532898187778175,-1.7202143915837027,Cluster 1,104
A92168F09C,열혈**,분식,1.5561913567047487,0.2141874316181677,Cluster 1,104
AD8ADF090E,용이******,분식,0.5686051313603452,0.1646293632797322,Cluster 1,104
ADFA98CFBF,해늘**,분식,2.05484422014102,-0.6188630195030851,Cluster 1,104
AE9397E158,맛자*,분식,0.067205809082974,0.1166896632833474,Cluster 1,104
B215092E54,사보******,분식,0.912456207328454,-1.4587554154167564,Cluster 1,104
BD7955F77D,떡볶****************,분식,1.543653879235953,1.099712438909246,Cluster 1,104
BF8AD0410C,호랑***,분식,0.5615811440470402,-0.6255796798523813,Cluster 1,104
C6C9F3F826,얌샘*******,분식,0.2282914463748367,2.203140335071897,Cluster 1,104
C7EB1E8F0F,일월****,분식,0.3740497647749344,0.792087613121198,Cluster 1,104
CC80B4E678,하은***,분식,0.3876037375940688,-0.3646339108988331,Cluster 1,104
CFE1DBB894,명랑*****,분식,0.7137382752437649,0.721681240072848,Cluster 1,104
D3556C1BB8,이레**,분식,0.0255894461038428,0.3121763261113883,Cluster 1,104
D4AD2AD30A,코끼****,분식,1.5911019482248487,1.737521245101675,Cluster 1,104
D7EAFE3D88,삼형*******,분식,-0.0964520993123914,-0.0346315744100701,Cluster 1,104
D87CAF8855,옥수*****,분식,2.050600545990306,-1.2832285425151746,Cluster 1,104
DA16B2905C,식물****,분식,1.5974961766842648,0.4173213019095259,Cluster 1,104
DA72A54F82,명가****,분식,1.1475828264900187,0.1568250830643316,Cluster 1,104
DABAA47F1B,신의*****,분식,-0.4227484610728356,-0.5265806923585793,Cluster 1,104
DADB178866,김가***********,분식,0.2213844633360465,-1.0813400816645156,Cluster 1,104
DB3164F768,최가******,분식,-0.215709651190276,0.413804422249578,Cluster 1,104
DB794CF0E3,빅토***,분식,-0.1844234447134991,0.2337467849847759,Cluster 1,104
DFD306A663,김밥***,분식,1.5649329772935354,-0.900499395982558,Cluster 1,104
E05D8AE16A,쑥이*****,분식,1.540468645692452,-0.4632861957666921,Cluster 1,104
E2157F524A,안녕****,분식,1.0920906411505131,1.7281765587029672,Cluster 1,104
E43552CFFF,40***,분식,1.0974377968431273,0.4201063223584543,Cluster 1,104
EB1FBD0949,용이*,분식,-0.2658499715206009,0.04557114521307,Cluster 1,104
EC5DF75B11,신전***,분식,0.1582328743224172,-0.6896816268585657,Cluster 1,104
EDB32887DE,윤스**,분식,-0.4265728198350427,0.3215732689615864,Cluster 1,104
EFB11372BE,호호***,분식,1.2857670548119609,-0.1268243975774082,Cluster 1,104
F67A482D90,스마*,분식,2.591548400863475,0.4673092869220532,Cluster 1,104
FC11619D64,분식********,분식,2.341677174276071,-0.5155100352901213,Cluster 1,104
0E33FFCD65,이영******,분식,-1.2715696972012762,-0.4934437655446491,Cluster 2,36
1361C9B25C,사와**,분식,-3.081451215697835,1.097437407084914,Cluster 2,36
1E6037D02E,하이**,분식,-2.4946075728170336,-0.2408013505842873,Cluster 2,36
256B5CE947,또와**,분식,-1.1991866341211164,0.7108852492096143,Cluster 2,36
27751D8C2E,악어***,분식,-2.108860624562068,-1.4937319542726977,Cluster 2,36
293EA4B2A0,유니**,분식,-2.721837482876339,0.0834232186173401,Cluster 2,36
30D877AA68,틈새*******,분식,-3.3787018897839247,-0.9136170148227388,Cluster 2,36
36A38785F3,동글**,분식,-1.829003347424042,1.8705787775156928,Cluster 2,36
43CE48A1CD,스마*,분식,-2.360688473003119,0.1519261716233117,Cluster 2,36
58ABFB3565,김밥**,분식,-0.8743742695449541,1.5385477737198534,Cluster 2,36
5A9FD5F5CD,김밥**,분식,-0.806904675925623,-1.1526485460938771,Cluster 2,36
64B27F3594,행복***,분식,-1.1250193114419982,0.1575803684041703,Cluster 2,36
6947245C66,왕십******,분식,-2.557930806311344,-0.3171294268976528,Cluster 2,36
73583653A0,뚝섬****,분식,-1.0632866031138986,-1.3139496426484614,Cluster 2,36
73623D09A9,불닭****************,분식,-1.924819063074623,-0.0945122914228671,Cluster 2,36
7635F397CD,제일**,분식,-1.2738883130651888,0.100552670712343,Cluster 2,36
775E4B34A4,신금*****,분식,-3.059576922471554,0.358544694190503,Cluster 2,36
78E08EABED,삼형*******,분식,-2.142532326798079,0.6640378723078285,Cluster 2,36
7B846CCF0A,한신*******,분식,-2.5140364557215755,-1.081084488099815,Cluster 2,36
80B55AD69E,멜시******,분식,-2.336907091477323,0.8411857353992143,Cluster 2,36
8580604818,알촌*****,분식,-3.669894511873318,-2.774945006355076,Cluster 2,36
8E1FCF09CD,남도*********,분식,-1.5513117516514423,0.3488424174442975,Cluster 2,36
999B6B5297,할머************,분식,-2.1663105839056143,2.84389350512179,Cluster 2,36
A294998B2B,이모***,분식,-2.922186237417678,4.777934099918493,Cluster 2,36
A3801B70AE,행당*****,분식,-1.2447002140347825,0.0067176622887203,Cluster 2,36
B24D425CDE,김밥**,분식,-2.487326285086142,-1.712385162122424,Cluster 2,36
B331A6B056,태은**,분식,-1.041044303935367,0.5570781318417994,Cluster 2,36
BD1FD7F407,바르********,분식,-1.2341271961439786,-0.3036940608877955,Cluster 2,36
BE795585AC,대림******,분식,-2.3792054582806554,-2.785493967629169,Cluster 2,36
C3E5582C1B,빨강**,분식,-2.861246110996927,4.830075563890137,Cluster 2,36
DCF7BBE73E,두끼*****,분식,-2.4060163673675943,-1.0210244741298573,Cluster 2,36
E322BB2F76,지지******,분식,-2.5779092345061505,0.4986404733872724,Cluster 2,36
E6D7A15FD3,레드**,분식,-3.952197627577132,-1.3973777951702582,Cluster 2,36
E9082AE454,35*****,분식,-4.034382829848876,-2.1184269794770314,Cluster 2,36
F1823DF685,포마***,분식,-2.400582620699941,-0.8402037086392149,Cluster 2,36
F259ACF16D,한양***,분식,-2.5282436038229394,-0.9329858106673876,Cluster 2,36
0507C6C859,가띠**,샌드위치/토스트,-1.9386329088460308,1.6633941079511412,Cluster 1,8
149BA1B7C7,써브******,샌드위치/토스트,-4.91642737683106,1.4091336801594851,Cluster 1,8
86263312C9,파머********,샌드위치/토스트,-2.108926835241363,0.1989031440246317,Cluster 1,8
8ACBECB172,이삭********,샌드위치/토스트,-1.7282633035218593,-0.84455766649879,Cluster 1,8
9977D38E3F,이삭***,샌드위치/토스트,-1.3854163605814418,-0.1400057400148206,Cluster 1,8
B101875C3F,종점***,샌드위치/토스트,-3.5264655792848374,-0.4322605885891092,Cluster 1,8
C59F032CAC,밸런***,샌드위치/토스트,-1.7515823773405317,-1.6066612895098715,Cluster 1,8
F2B2CFC24F,샐러*****,샌드위치/토스트,-2.688756463262015,3.350268009134267,Cluster 1,8
01EBAA3D0F,샐러****************,샌드위치/토스트,0.605039391660731,0.4596856294879696,Cluster 2,27
052FDFE33E,샐러***,샌드위치/토스트,1.5500464372334295,0.6411380548830962,Cluster 2,27
0C25C3B746,성수*******,샌드위치/토스트,0.0646929903346873,-1.2322060294698771,Cluster 2,27
129DB16365,아토**********,샌드위치/토스트,0.6346764640088818,-0.2003822711031197,Cluster 2,27
1E6E98E3FB,논스*****,샌드위치/토스트,0.4262180795664796,-0.8725010791740933,Cluster 2,27
20186EA812,한컵***,샌드위치/토스트,1.8471334444215568,-0.1008869473458828,Cluster 2,27
203FCB7DD9,써브********,샌드위치/토스트,0.966428039173232,1.8162177759940807,Cluster 2,27
335548947,샌드**,샌드위치/토스트,0.5309997218806707,0.0048753291221141,Cluster 2,27
3AB4FC1262,미아**,샌드위치/토스트,1.13573621771066,-0.9144991335630108,Cluster 2,27
3CD5747A9B,데일****,샌드위치/토스트,0.1920095528372061,-0.4510257967197271,Cluster 2,27
45748D67A8,써브********,샌드위치/토스트,0.5026819208615168,0.7217066187925067,Cluster 2,27
47C9895708,써브********,샌드위치/토스트,-0.7182415722301777,-0.7060969087470401,Cluster 2,27
4C9BC35AD4,파머********,샌드위치/토스트,1.4892401353403613,1.1071602806608056,Cluster 2,27
5654DA6B2C,써브*******,샌드위치/토스트,0.0930659587957209,-0.1340227801268469,Cluster 2,27
6F0D9A7C86,압구**********,샌드위치/토스트,1.1373068467767935,-0.9779080804384592,Cluster 2,27
741144A2CD,한입***,샌드위치/토스트,0.9423749547639204,-1.3019433826307896,Cluster 2,27
768E71CF20,플란**********,샌드위치/토스트,1.2488637367063171,-0.9053379261656214,Cluster 2,27
7A40C57CE9,폴 ****,샌드위치/토스트,4.000979600667912,3.519923643897651,Cluster 2,27
8334F2D489,영토***************,샌드위치/토스트,-0.3127649713939239,-0.3079853209174167,Cluster 2,27
86D332A825,이삭***,샌드위치/토스트,-0.2180209013327649,-1.1454877443593443,Cluster 2,27
A0ECC5DBE5,바타********,샌드위치/토스트,0.2001882337888747,1.0641915420157233,Cluster 2,27
A1A793329B,샌드*******,샌드위치/토스트,1.385129632405114,0.272811108181706,Cluster 2,27
D529C1154C,새들**********,샌드위치/토스트,1.1934882345010966,-0.3414305021522739,Cluster 2,27
DF277BB6B1,죠샌*******,샌드위치/토스트,0.3760568275662029,0.1256089933956992,Cluster 2,27
E254F12E10,치즈****,샌드위치/토스트,-0.0501061670266489,-0.6075421479815813,Cluster 2,27
EC4263AD5F,세스***,샌드위치/토스트,0.5433074139775285,-1.536249807548523,Cluster 2,27
FCBC6ED9BA,마이*********,샌드위치/토스트,0.2779409819137633,-1.5960267746446792,Cluster 2,27
0174C56C09,햄찌*********,식료품,-0.0354125774961614,-0.8228853618209462,Cluster 1,122
01AAD3CFFA,행당**,식료품,0.7144445296700925,-0.316805181604375,Cluster 1,122
02621706D5,미래*,식료품,1.4158557112624333,-0.6618359330853785,Cluster 1,122
0305234DDB,이디**********,식료품,-0.1680262873323934,1.0179147358025202,Cluster 1,122
03C7EBD774,와이**,식료품,1.8167568998881225,-0.6473443944791709,Cluster 1,122
0495B069FF,다다**,식료품,0.0154386653793454,1.355143135249231,Cluster 1,122
0576F5F42A,멜스**,식료품,1.3590351914518275,-0.2128582607915753,Cluster 1,122
05D686D94E,그해**,식료품,1.3088696886796995,1.3579301012879033,Cluster 1,122
06C463E9D9,청계**,식료품,0.7669340185449549,1.3631686884341367,Cluster 1,122
0BD77C00B4,코쿤****,식료품,-0.022494080032991,3.078436361246637,Cluster 1,122
147EC9E665,어묵**,식료품,-0.6661719975158854,-1.2588123891990803,Cluster 1,122
14DC63223D,Se************,식료품,0.5425392393207105,0.1574856479243035,Cluster 1,122
1B4D60A004,만물**,식료품,1.0650269610530712,-0.9782920472799744,Cluster 1,122
1CA7D76A49,슈*,식료품,1.0427706409797668,2.356930938940746,Cluster 1,122
1ECD387AAF,신앙***,식료품,-0.3516300555759418,1.167330804673817,Cluster 1,122
21ED3E83CA,더디******,식료품,0.9057606930971,-0.6107223045460317,Cluster 1,122
259A1E16FE,대림****,식료품,0.2625140205447391,0.7971612193534894,Cluster 1,122
25B6936E82,쇼콜****,식료품,0.7804666730267034,-0.5007777195116442,Cluster 1,122
2BE8E6A10C,소지****,식료품,2.072100341752676,1.699136714629848,Cluster 1,122
34573ADA88,오복**,식료품,0.6198313725863636,0.2108048062995206,Cluster 1,122
3574088A21,뵈르************,식료품,-0.1479185756757609,1.2181565523441198,Cluster 1,122
3B8E59372C,충청**,식료품,0.4416183275726012,-1.534816965974956,Cluster 1,122
3F3F64EAED,어묵******,식료품,-0.5867774944568446,-2.205526375333424,Cluster 1,122
40213576B3,중앙********,식료품,0.0401003336303923,-2.2858059758590645,Cluster 1,122
